date,code,status,reference,name,baseurl,extensions
2018-09-11,LP,prov,P8_PV-PROV(2018)09-11(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/09-11/pv_provisoire/P8_PV-PROV(2018)09-11(LP)_FR,pdf|xml|docx
2018-09-10,LP,prov,P8_PV-PROV(2018)09-10(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/09-10/pv_provisoire/P8_PV-PROV(2018)09-10(LP)_FR,pdf|xml|docx
2018-07-05,LP,prov,P8_PV-PROV(2018)07-05(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/07-05/pv_provisoire/P8_PV-PROV(2018)07-05(LP)_FR,pdf|xml|docx
2018-07-04,LP,prov,P8_PV-PROV(2018)07-04(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/07-04/pv_provisoire/P8_PV-PROV(2018)07-04(LP)_FR,pdf|xml|docx
2018-07-03,LP,prov,P8_PV-PROV(2018)07-03(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/07-03/pv_provisoire/P8_PV-PROV(2018)07-03(LP)_FR,pdf|xml|docx
2018-07-02,LP,prov,P8_PV-PROV(2018)07-02(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/07-02/pv_provisoire/P8_PV-PROV(2018)07-02(LP)_FR,pdf|xml|docx
2018-06-14,LP,prov,P8_PV-PROV(2018)06-14(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/06-14/pv_provisoire/P8_PV-PROV(2018)06-14(LP)_FR,pdf|xml|docx
2018-06-13,LP,prov,P8_PV-PROV(2018)06-13(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/06-13/pv_provisoire/P8_PV-PROV(2018)06-13(LP)_FR,pdf|xml|docx
2018-06-12,LP,prov,P8_PV-PROV(2018)06-12(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/06-12/pv_provisoire/P8_PV-PROV(2018)06-12(LP)_FR,pdf|xml|docx
2018-06-11,LP,prov,P8_PV-PROV(2018)06-11(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/06-11/pv_provisoire/P8_PV-PROV(2018)06-11(LP)_FR,pdf|xml|docx
2018-05-31,LP,prov,P8_PV-PROV(2018)05-31(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/05-31/pv_provisoire/P8_PV-PROV(2018)05-31(LP)_FR,pdf|xml|docx
2018-05-30,LP,prov,P8_PV-PROV(2018)05-30(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/05-30/pv_provisoire/P8_PV-PROV(2018)05-30(LP)_FR,pdf|xml|docx
2018-05-29,LP,prov,P8_PV-PROV(2018)05-29(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/05-29/pv_provisoire/P8_PV-PROV(2018)05-29(LP)_FR,pdf|xml|docx
2018-05-28,LP,prov,P8_PV-PROV(2018)05-28(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/05-28/pv_provisoire/P8_PV-PROV(2018)05-28(LP)_FR,pdf|xml|docx
2018-05-03,LP,prov,P8_PV-PROV(2018)05-03(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/05-03/pv_provisoire/P8_PV-PROV(2018)05-03(LP)_FR,pdf|xml|docx
2018-05-02,LP,prov,P8_PV-PROV(2018)05-02(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/05-02/pv_provisoire/P8_PV-PROV(2018)05-02(LP)_FR,pdf|xml|docx
2018-04-19,LP,prov,P8_PV-PROV(2018)04-19(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/04-19/pv_provisoire/P8_PV-PROV(2018)04-19(LP)_FR,pdf|xml|docx
2018-04-18,LP,prov,P8_PV-PROV(2018)04-18(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/04-18/pv_provisoire/P8_PV-PROV(2018)04-18(LP)_FR,pdf|xml|docx
2018-04-17,LP,prov,P8_PV-PROV(2018)04-17(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/04-17/pv_provisoire/P8_PV-PROV(2018)04-17(LP)_FR,pdf|xml|docx
2018-04-16,LP,prov,P8_PV-PROV(2018)04-16(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/04-16/pv_provisoire/P8_PV-PROV(2018)04-16(LP)_FR,pdf|xml|docx
2018-03-15,LP,prov,P8_PV-PROV(2018)03-15(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/03-15/pv_provisoire/P8_PV-PROV(2018)03-15(LP)_FR,pdf|xml|docx
2018-03-14,LP,prov,P8_PV-PROV(2018)03-14(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/03-14/pv_provisoire/P8_PV-PROV(2018)03-14(LP)_FR,pdf|xml|docx
2018-03-13,LP,prov,P8_PV-PROV(2018)03-13(LP),Procès-verbal - Attendance List,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2018/03-13/pv_provisoire/P8_PV-PROV(2018)03-13(LP)_FR,pdf|xml|docx
