date,code,status,reference,name,baseurl,extensions
2016-11-21,minute,final,P8_PV(2016)11-21,Procès-verbal définitif - Séance plénière - 21/11/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/11-21/liste_presence/P8_PV(2016)11-21_FR,pdf|xml|docx
2016-10-27,minute,final,P8_PV(2016)10-27,Procès-verbal définitif - Séance plénière - 27/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-27/liste_presence/P8_PV(2016)10-27_FR,pdf|xml|docx
2016-10-26,minute,final,P8_PV(2016)10-26,Procès-verbal définitif - Séance plénière - 26/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-26/liste_presence/P8_PV(2016)10-26_FR,pdf|xml|docx
2016-10-25,minute,final,P8_PV(2016)10-25,Procès-verbal définitif - Séance plénière - 25/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-25/liste_presence/P8_PV(2016)10-25_FR,pdf|xml|docx
2016-10-24,minute,final,P8_PV(2016)10-24,Procès-verbal définitif - Séance plénière - 24/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-24/liste_presence/P8_PV(2016)10-24_FR,pdf|xml|docx
2016-10-06,minute,final,P8_PV(2016)10-06,Procès-verbal définitif - Séance plénière - 06/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-06/liste_presence/P8_PV(2016)10-06_FR,pdf|xml|docx
2016-10-05,minute,final,P8_PV(2016)10-05,Procès-verbal définitif - Séance plénière - 05/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-05/liste_presence/P8_PV(2016)10-05_FR,pdf|doc|xml|docx
2016-10-04,minute,final,P8_PV(2016)10-04,Procès-verbal définitif - Séance plénière - 04/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-04/liste_presence/P8_PV(2016)10-04_FR,pdf|xml|docx
2016-10-03,minute,final,P8_PV(2016)10-03,Procès-verbal définitif - Séance plénière - 03/10/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/10-03/liste_presence/P8_PV(2016)10-03_FR,pdf|xml|docx
2016-09-15,minute,final,P8_PV(2016)09-15,Procès-verbal définitif - Séance plénière - 15/09/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/09-15/liste_presence/P8_PV(2016)09-15_FR,pdf|doc|xml|docx
2016-09-14,minute,final,P8_PV(2016)09-14,Procès-verbal définitif - Séance plénière - 14/09/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/09-14/liste_presence/P8_PV(2016)09-14_FR,pdf|xml|docx
2016-09-13,minute,final,P8_PV(2016)09-13,Procès-verbal définitif - Séance plénière - 13/09/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/09-13/liste_presence/P8_PV(2016)09-13_FR,pdf|doc|xml|docx
2016-09-12,minute,final,P8_PV(2016)09-12,Procès-verbal définitif - Séance plénière - 12/09/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/09-12/liste_presence/P8_PV(2016)09-12_FR,pdf|doc|xml|docx
2016-07-07,minute,final,P8_PV(2016)07-07,Procès-verbal définitif - Séance plénière - 07/07/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/07-07/liste_presence/P8_PV(2016)07-07_FR,pdf|xml
2016-07-06,minute,final,P8_PV(2016)07-06,Procès-verbal définitif - Séance plénière - 06/07/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/07-06/liste_presence/P8_PV(2016)07-06_FR,pdf|xml
2016-07-05,minute,final,P8_PV(2016)07-05,Procès-verbal définitif - Séance plénière - 05/07/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/07-05/liste_presence/P8_PV(2016)07-05_FR,pdf|xml
2016-07-04,minute,final,P8_PV(2016)07-04,Procès-verbal définitif - Séance plénière - 04/07/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/07-04/liste_presence/P8_PV(2016)07-04_FR,pdf|xml
2016-06-28,minute,final,P8_PV(2016)06-28,Procès-verbal définitif - Séance plénière - 28/06/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/06-28/liste_presence/P8_PV(2016)06-28_FR,pdf|xml
2016-06-23,minute,final,P8_PV(2016)06-23,Procès-verbal définitif - Séance plénière - 23/06/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/06-23/liste_presence/P8_PV(2016)06-23_FR,pdf|xml
2016-06-22,minute,final,P8_PV(2016)06-22,Procès-verbal définitif - Séance plénière - 22/06/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/06-22/liste_presence/P8_PV(2016)06-22_FR,pdf|xml
2016-06-09,minute,final,P8_PV(2016)06-09,Procès-verbal définitif - Séance plénière - 09/06/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/06-09/liste_presence/P8_PV(2016)06-09_FR,pdf|xml
2016-06-08,minute,final,P8_PV(2016)06-08,Procès-verbal définitif - Séance plénière - 08/06/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/06-08/liste_presence/P8_PV(2016)06-08_FR,pdf|xml
2016-06-07,minute,final,P8_PV(2016)06-07,Procès-verbal définitif - Séance plénière - 07/06/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/06-07/liste_presence/P8_PV(2016)06-07_FR,pdf|xml
2016-06-06,minute,final,P8_PV(2016)06-06,Procès-verbal définitif - Séance plénière - 06/06/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/06-06/liste_presence/P8_PV(2016)06-06_FR,pdf|doc|xml|docx
2016-05-26,minute,final,P8_PV(2016)05-26,Procès-verbal définitif - Séance plénière - 26/05/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/05-26/liste_presence/P8_PV(2016)05-26_FR,pdf|xml
2016-05-25,minute,final,P8_PV(2016)05-25,Procès-verbal définitif - Séance plénière - 25/05/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/05-25/liste_presence/P8_PV(2016)05-25_FR,pdf|xml
2016-05-12,minute,final,P8_PV(2016)05-12,Procès-verbal - Séance plénière - 12/05/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/05-12/liste_presence/P8_PV(2016)05-12_FR,pdf|doc|xml
2016-05-11,minute,final,P8_PV(2016)05-11,Procès-verbal - Séance plénière - 11/05/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/05-11/liste_presence/P8_PV(2016)05-11_FR,pdf|doc|xml
2016-05-10,minute,final,P8_PV(2016)05-10,Procès-verbal définitif - Séance plénière - 10/05/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/05-10/liste_presence/P8_PV(2016)05-10_FR,pdf|xml
2016-05-09,minute,final,P8_PV(2016)05-09,Procès-verbal définitif - Séance plénière - 09/05/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/05-09/liste_presence/P8_PV(2016)05-09_FR,pdf|xml
2016-04-28,minute,final,P8_PV(2016)04-28,Procès-verbal définitif - Séance plénière - 28/04/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/04-28/liste_presence/P8_PV(2016)04-28_FR,pdf|doc|xml|docx
2016-04-27,minute,final,P8_PV(2016)04-27,Procès-verbal définitif - Séance plénière - 27/04/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/04-27/liste_presence/P8_PV(2016)04-27_FR,pdf|xml
2016-04-14,minute,final,P8_PV(2016)04-14,Procès-verbal définitif - Séance plénière - 14/04/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/04-14/liste_presence/P8_PV(2016)04-14_FR,pdf|xml
2016-04-13,minute,final,P8_PV(2016)04-13,Procès-verbal définitif - Séance plénière - 13/04/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/04-13/liste_presence/P8_PV(2016)04-13_FR,pdf|xml
2016-04-12,minute,final,P8_PV(2016)04-12,Procès-verbal définitif - Séance plénière - 12/04/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/04-12/liste_presence/P8_PV(2016)04-12_FR,pdf|xml
2016-04-11,minute,final,P8_PV(2016)04-11,Procès-verbal définitif - Séance plénière - 11/04/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/04-11/liste_presence/P8_PV(2016)04-11_FR,pdf|xml
2016-03-10,minute,final,P8_PV(2016)03-10,Procès-verbal définitif - Séance plénière - 10/03/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/03-10/liste_presence/P8_PV(2016)03-10_FR,pdf|xml
2016-03-09,minute,final,P8_PV(2016)03-09,Procès-verbal définitif - Séance plénière - 09/03/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/03-09/liste_presence/P8_PV(2016)03-09_FR,pdf|xml
2016-03-08,minute,final,P8_PV(2016)03-08,Procès-verbal définitif - Séance plénière - 08/03/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/03-08/liste_presence/P8_PV(2016)03-08_FR,pdf|xml
2016-03-07,minute,final,P8_PV(2016)03-07,Procès-verbal définitif - Séance plénière - 07/03/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/03-07/liste_presence/P8_PV(2016)03-07_FR,pdf|xml
2016-02-25,minute,final,P8_PV(2016)02-25,Procès-verbal définitif - Séance plénière - 25/02/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/02-25/liste_presence/P8_PV(2016)02-25_FR,pdf|xml
2016-02-24,minute,final,P8_PV(2016)02-24,Procès-verbal définitif - Séance plénière - 24/02/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/02-24/liste_presence/P8_PV(2016)02-24_FR,pdf|xml
2016-02-04,minute,final,P8_PV(2016)02-04,Procès-verbal définitif - Séance plénière - 04/02/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/02-04/liste_presence/P8_PV(2016)02-04_FR,pdf|xml
2016-02-03,minute,final,P8_PV(2016)02-03,Procès-verbal définitif - Séance plénière - 03/02/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/02-03/liste_presence/P8_PV(2016)02-03_FR,pdf|xml
2016-02-02,minute,final,P8_PV(2016)02-02,Procès-verbal définitif - Séance plénière - 02/02/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/02-02/liste_presence/P8_PV(2016)02-02_FR,pdf|xml
2016-02-01,minute,final,P8_PV(2016)02-01,Procès-verbal définitif - Séance plénière - 01/02/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/02-01/liste_presence/P8_PV(2016)02-01_FR,pdf|xml
2016-01-21,minute,final,P8_PV(2016)01-21,Procès-verbal définitif - Séance plénière - 21/01/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/01-21/liste_presence/P8_PV(2016)01-21_FR,pdf|xml
2016-01-20,minute,final,P8_PV(2016)01-20,Procès-verbal définitif - Séance plénière - 20/01/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/01-20/liste_presence/P8_PV(2016)01-20_FR,pdf|xml
2016-01-19,minute,final,P8_PV(2016)01-19,Procès-verbal définitif - Séance plénière - 19/01/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/01-19/liste_presence/P8_PV(2016)01-19_FR,pdf|xml
2016-01-18,minute,final,P8_PV(2016)01-18,Procès-verbal définitif - Séance plénière - 18/01/2016,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2016/01-18/liste_presence/P8_PV(2016)01-18_FR,pdf|xml
2015-12-17,minute,final,P8_PV(2015)12-17,Procès-verbal définitif - Séance plénière - 17/12/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/12-17/liste_presence/P8_PV(2015)12-17_FR,pdf|xml
2015-12-16,minute,final,P8_PV(2015)12-16,Procès-verbal définitif - Séance plénière - 16/12/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/12-16/liste_presence/P8_PV(2015)12-16_FR,pdf|xml
2015-12-15,minute,final,P8_PV(2015)12-15,Procès-verbal définitif - Séance plénière - 15/12/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/12-15/liste_presence/P8_PV(2015)12-15_FR,pdf|xml
2015-12-14,minute,final,P8_PV(2015)12-14,Procès-verbal définitif - Séance plénière - 14/12/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/12-14/liste_presence/P8_PV(2015)12-14_FR,pdf|xml
2015-12-02,minute,final,P8_PV(2015)12-02,Procès-verbal définitif - Séance plénière - 02/12/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/12-02/liste_presence/P8_PV(2015)12-02_FR,pdf|xml
2015-11-26,minute,final,P8_PV(2015)11-26,Procès-verbal définitif - Séance plénière - 26/11/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/11-26/liste_presence/P8_PV(2015)11-26_FR,pdf|xml
2015-11-25,minute,final,P8_PV(2015)11-25,Procès-verbal définitif - Séance plénière - 25/11/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/11-25/liste_presence/P8_PV(2015)11-25_FR,pdf|xml
2015-11-24,minute,final,P8_PV(2015)11-24,Procès-verbal définitif - Séance plénière - 24/11/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/11-24/liste_presence/P8_PV(2015)11-24_FR,pdf|xml
2015-11-23,minute,final,P8_PV(2015)11-23,Procès-verbal définitif - Séance plénière - 23/11/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/11-23/liste_presence/P8_PV(2015)11-23_FR,pdf|xml
2015-11-11,minute,final,P8_PV(2015)11-11,Procès-verbal définitif - Séance plénière - 11/11/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/11-11/liste_presence/P8_PV(2015)11-11_FR,pdf|xml
2015-10-29,minute,final,P8_PV(2015)10-29,Procès-verbal définitif - Séance plénière - 29/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-29/liste_presence/P8_PV(2015)10-29_FR,pdf|xml
2015-10-28,minute,final,P8_PV(2015)10-28,Procès-verbal définitif - Séance plénière - 28/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-28/liste_presence/P8_PV(2015)10-28_FR,pdf|xml
2015-10-27,minute,final,P8_PV(2015)10-27,Procès-verbal définitif - Séance plénière - 27/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-27/liste_presence/P8_PV(2015)10-27_FR,pdf|xml
2015-10-26,minute,final,P8_PV(2015)10-26,Procès-verbal définitif - Séance plénière - 26/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-26/liste_presence/P8_PV(2015)10-26_FR,pdf|xml
2015-10-14,minute,final,P8_PV(2015)10-14,Procès-verbal définitif - Séance plénière - 14/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-14/liste_presence/P8_PV(2015)10-14_FR,pdf|xml
2015-10-08,minute,final,P8_PV(2015)10-08,Procès-verbal définitif - Séance plénière - 08/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-08/liste_presence/P8_PV(2015)10-08_FR,pdf|xml
2015-10-07,minute,final,P8_PV(2015)10-07,Procès-verbal définitif - Séance plénière - 07/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-07/liste_presence/P8_PV(2015)10-07_FR,pdf|xml
2015-10-06,minute,final,P8_PV(2015)10-06,Procès-verbal définitif - Séance plénière - 06/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-06/liste_presence/P8_PV(2015)10-06_FR,pdf|xml
2015-10-05,minute,final,P8_PV(2015)10-05,Procès-verbal définitif - Séance plénière - 05/10/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/10-05/liste_presence/P8_PV(2015)10-05_FR,pdf|xml
2015-09-17,minute,final,P8_PV(2015)09-17,PROCÈS-VERBAL de la séance du 17/09/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/09-17/pv_definitif/xml/P8_PV(2015)09-17_FR,pdf|xml
2015-09-16,minute,final,P8_PV(2015)09-16,Procès-verbal définitif - Séance plénière - 16/09/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/09-16/liste_presence/P8_PV(2015)09-16_FR,pdf|xml
2015-09-10,minute,final,P8_PV(2015)09-10,Procès-verbal définitif - Séance plénière - 10/09/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/09-10/liste_presence/P8_PV(2015)09-10_FR,pdf|xml
2015-09-09,minute,final,P8_PV(2015)09-09,Procès-verbal définitif - Séance plénière - 09/09/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/09-09/liste_presence/P8_PV(2015)09-09_FR,pdf|xml
2015-09-08,minute,final,P8_PV(2015)09-08,Procès-verbal définitif - Séance plénière - 08/09/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/09-08/liste_presence/P8_PV(2015)09-08_FR,pdf|xml
2015-09-07,minute,final,P8_PV(2015)09-07,Procès-verbal définitif - Séance plénière - 07/09/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/09-07/liste_presence/P8_PV(2015)09-07_FR,pdf|xml
2015-07-09,minute,final,P8_PV(2015)07-09,Procès-verbal définitif - Séance plénière - 09/07/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/07-09/liste_presence/P8_PV(2015)07-09_FR,pdf|xml
2015-07-08,minute,final,P8_PV(2015)07-08,Procès-verbal définitif - Séance plénière - 08/07/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/07-08/liste_presence/P8_PV(2015)07-08_FR,pdf|xml
2015-07-07,minute,final,P8_PV(2015)07-07,Procès-verbal définitif - Séance plénière - 07/07/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/07-07/liste_presence/P8_PV(2015)07-07_FR,pdf|xml
2015-07-06,minute,final,P8_PV(2015)07-06,Procès-verbal définitif - Séance plénière - 06/07/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/07-06/liste_presence/P8_PV(2015)07-06_FR,pdf|xml
2015-06-24,minute,final,P8_PV(2015)06-24,Procès-verbal définitif - Séance plénière - 24/06/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/06-24/liste_presence/P8_PV(2015)06-24_FR,pdf|xml
2015-06-11,minute,final,P8_PV(2015)06-11,Procès-verbal définitif - Séance plénière - 11/06/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/06-11/liste_presence/P8_PV(2015)06-11_FR,pdf|xml
2015-06-10,minute,final,P8_PV(2015)06-10,Procès-verbal définitif - Séance plénière - 10/06/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/06-10/liste_presence/P8_PV(2015)06-10_FR,pdf|xml
2015-06-09,minute,final,P8_PV(2015)06-09,PROCÈS-VERBAL de la séance du 09/06/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/06-09/pv_definitif/xml/P8_PV(2015)06-09_FR,pdf|xml
2015-06-08,minute,final,P8_PV(2015)06-08,Procès-verbal définitif - Séance plénière - 08/06/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/06-08/liste_presence/P8_PV(2015)06-08_FR,pdf|xml
2015-05-27,minute,final,P8_PV(2015)05-27,Procès-verbal définitif - Séance plénière - 27/05/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/05-27/liste_presence/P8_PV(2015)05-27_FR,pdf|xml
2015-05-21,minute,final,P8_PV(2015)05-21,Procès-verbal définitif - Séance plénière - 21/05/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/05-21/liste_presence/P8_PV(2015)05-21_FR,pdf|xml
2015-05-20,minute,final,P8_PV(2015)05-20,Procès-verbal définitif - Séance plénière - 20/05/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/05-20/liste_presence/P8_PV(2015)05-20_FR,pdf|xml
2015-05-19,minute,final,P8_PV(2015)05-19,Procès-verbal définitif - Séance plénière - 19/05/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/05-19/liste_presence/P8_PV(2015)05-19_FR,pdf|xml
2015-05-18,minute,final,P8_PV(2015)05-18,Procès-verbal définitif - Séance plénière - 18/05/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/05-18/liste_presence/P8_PV(2015)05-18_FR,pdf|xml
2015-04-30,minute,final,P8_PV(2015)04-30,PROCÈS-VERBAL de la séance du 30/04/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/04-30/pv_definitif/xml/P8_PV(2015)04-30_FR,pdf|xml
2015-04-29,minute,final,P8_PV(2015)04-29,PROCÈS-VERBAL de la séance du 29/04/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/04-29/pv_definitif/xml/P8_PV(2015)04-29_FR,pdf|xml
2015-04-28,minute,final,P8_PV(2015)04-28,PROCÈS-VERBAL de la séance du 28/04/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/04-28/pv_definitif/xml/P8_PV(2015)04-28_FR,pdf|xml
2015-04-27,minute,final,P8_PV(2015)04-27,PROCÈS-VERBAL de la séance du 27/04/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/04-27/pv_definitif/xml/P8_PV(2015)04-27_FR,pdf|xml
2015-04-15,minute,final,P8_PV(2015)04-15,PROCÈS-VERBAL de la séance du 15/04/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/04-15/pv_definitif/xml/P8_PV(2015)04-15_FR,pdf|xml
2015-03-25,minute,final,P8_PV(2015)03-25,PROCÈS-VERBAL de la séance du 25/03/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/03-25/pv_definitif/xml/P8_PV(2015)03-25_FR,pdf|xml
2015-03-12,minute,final,P8_PV(2015)03-12,Procès-verbal définitif - Séance plénière - 12/03/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/03-12/liste_presence/P8_PV(2015)03-12_FR,pdf|xml
2015-03-11,minute,final,P8_PV(2015)03-11,Procès-verbal définitif - Séance plénière - 11/03/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/03-11/liste_presence/P8_PV(2015)03-11_FR,pdf|xml
2015-03-10,minute,final,P8_PV(2015)03-10,Procès-verbal définitif - Séance plénière - 10/03/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/03-10/liste_presence/P8_PV(2015)03-10_FR,pdf|xml
2015-03-09,minute,final,P8_PV(2015)03-09,PROCÈS-VERBAL de la séance du 09/03/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/03-09/pv_definitif/xml/P8_PV(2015)03-09_FR,pdf|xml
2015-02-25,minute,final,P8_PV(2015)02-25,Procès-verbal définitif - Séance plénière - 25/02/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/02-25/liste_presence/P8_PV(2015)02-25_FR,pdf|xml
2015-02-12,minute,final,P8_PV(2015)02-12,PROCÈS-VERBAL de la séance du 12/02/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/02-12/pv_definitif/xml/P8_PV(2015)02-12_FR,pdf|xml
2015-02-11,minute,final,P8_PV(2015)02-11,PROCÈS-VERBAL de la séance du 11/02/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/02-11/pv_definitif/xml/P8_PV(2015)02-11_FR,pdf|xml
2015-02-10,minute,final,P8_PV(2015)02-10,PROCÈS-VERBAL de la séance du 10/02/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/02-10/pv_definitif/xml/P8_PV(2015)02-10_FR,pdf|xml
2015-02-09,minute,final,P8_PV(2015)02-09,PROCÈS-VERBAL de la séance du 09/02/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/02-09/pv_definitif/xml/P8_PV(2015)02-09_FR,pdf|xml
2015-01-28,minute,final,P8_PV(2015)01-28,PROCÈS-VERBAL de la séance du 28/01/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/01-28/pv_definitif/xml/P8_PV(2015)01-28_FR,pdf|xml
2015-01-15,minute,final,P8_PV(2015)01-15,PROCÈS-VERBAL de la séance du 15/01/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/01-15/pv_definitif/xml/P8_PV(2015)01-15_FR,pdf|xml
2015-01-14,minute,final,P8_PV(2015)01-14,Procès-verbal définitif - Séance plénière - 14/01/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/01-14/liste_presence/P8_PV(2015)01-14_FR,pdf|xml
2015-01-13,minute,final,P8_PV(2015)01-13,PROCÈS-VERBAL de la séance du 13/01/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/01-13/liste_presence/P8_PV(2015)01-13_FR,pdf|doc|xml
2015-01-12,minute,final,P8_PV(2015)01-12,PROCÈS-VERBAL de la séance du 12/01/2015,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2015/01-12/pv_definitif/xml/P8_PV(2015)01-12_FR,pdf|xml
2014-12-18,minute,final,P8_PV(2014)12-18,PROCÈS-VERBAL de la séance du 18/12/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/12-18/pv_definitif/xml/P8_PV(2014)12-18_FR,pdf|xml
2014-12-17,minute,final,P8_PV(2014)12-17,Procès-verbal définitif - Séance plénière - 17/12/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/12-17/liste_presence/P8_PV(2014)12-17_FR,pdf|xml
2014-12-16,minute,final,P8_PV(2014)12-16,PROCÈS-VERBAL de la séance du 16/12/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/12-16/pv_definitif/xml/P8_PV(2014)12-16_FR,pdf|xml
2014-12-15,minute,final,P8_PV(2014)12-15,PROCÈS-VERBAL de la séance du 15/12/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/12-15/pv_definitif/xml/P8_PV(2014)12-15_FR,pdf|xml
2014-11-27,minute,final,P8_PV(2014)11-27,PROCÈS-VERBAL de la séance du 27/11/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/11-27/pv_definitif/xml/P8_PV(2014)11-27_FR,pdf|xml
2014-11-26,minute,final,P8_PV(2014)11-26,PROCÈS-VERBAL de la séance du 26/11/2014,http://www.europarl.europa.eu/RegData/seance_pleniere/proces_verbal/2014/11-26/pv_definitif/xml/P8_PV(2014)11-26_FR,pdf|xml
